year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2010,Just A Dream,77,5,Nelly,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'st louis rap'; 'urban contemporary'],73,0.531,0.752,1.0,78.0,1.0,0.0305,0.0421,0.0,0.12,0.103,89.917,237800.0
2010,Just the Way You Are,86,Doo-Wops & Hooligans,Bruno Mars,['dance pop'; 'pop'],86,0.635,0.841,5.0,73.0,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734.0
2010,Kickstarts,65,Won't Go Quietly,Example,['hip house'; 'uk dance'],56,0.61,0.836,5.0,64.0,1.0,0.0573,0.00374,0.0,0.358,0.657,126.056,181827.0
2010,King of Anything,63,Kaleidoscope Heart,Sara Bareilles,['acoustic pop'; 'lilith'; 'neo mellow'; 'pop rock'; 'post-teen pop'],63,0.676,0.762,1.0,62.0,1.0,0.0351,0.461,0.0,0.0574,0.81,119.003,207493.0
2010,Like A G6,72,Free Wired,Far East Movement,['asian american hip hop'; 'dance pop'; 'pop rap'],63,0.435,0.837,3.0,90.0,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,216893.0
2010,Live Like We're Dying,53,Kris Allen,Kris Allen,['acoustic pop'; 'idol'; 'neo mellow'; 'viral pop'],40,0.589,0.893,0.0,46.0,1.0,0.0397,0.0273,0.0,0.343,0.94,92.011,212507.0
2010,Love The Way You Lie,85,Recovery,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.749,0.925,10.0,70.0,1.0,0.227,0.241,0.0,0.52,0.641,86.989,263373.0
2010,Man Down,61,Loud,Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.479,0.906,0.0,60.0,0.0,0.188,0.0406,0.0,0.051,0.536,155.887,266987.0
2010,"Memories (feat, Kid Cudi)",70,One Love (Deluxe),David Guetta,['big room'; 'dance pop'; 'edm'; 'pop'; 'pop dance'],86,0.561,0.87,8.0,78.0,1.0,0.343,0.0015,2.82e-06,0.246,0.498,129.98,210093.0
2010,"Miami 2 Ibiza - Swedish House Mafia vs, Tinie Tempah",48,Disc-Overy,Swedish House Mafia,['edm'; 'pop dance'; 'progressive electro house'],74,0.736,0.929,7.0,77.0,0.0,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,206461.0
2010,Mine,66,Speak Now,Taylor Swift,['pop'],100,0.624,0.757,7.0,46.0,1.0,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,230707.0
2010,Misery,64,Hands All Over (Deluxe),Maroon 5,['pop'],83,0.704,0.81,4.0,68.0,0.0,0.0425,0.000315,0.0,0.216,0.726,102.98,216200.0
2010,My Chick Bad,69,Battle Of The Sexes (Deluxe),Ludacris,['atl hip hop'; 'dance pop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],74,0.624,0.723,1.0,83.0,1.0,0.378,0.172,0.0,0.483,0.757,84.789,216933.0
2010,"My First Kiss (feat, Ke$ha)",64,Streets Of Gold,3OH!3,['dance pop'; 'electropowerpop'; 'pop punk'; 'pop rap'; 'post-teen pop'],60,0.682,0.889,0.0,61.0,1.0,0.0804,0.00564,0.0,0.36,0.827,138.021,192440.0
2010,"No Hands (feat, Roscoe Dash & Wale)",61,"No Hands (feat, Roscoe Dash & Wale)",Waka Flocka Flame,['atl hip hop'; 'dirty south rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],64,0.76,0.595,1.0,80.0,1.0,0.0391,0.00544,0.0,0.241,0.361,131.497,263773.0
2010,Not Afraid,82,Recovery,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.855,0.954,0.0,7.0,0.0,0.264,0.529,0.0,0.205,0.668,114.635,248133.0
2010,"Nothin' on You (feat, Bruno Mars)",79,"B,o,B Presents: The Adventures of Bobby Ray","B,o,B",['atl hip hop'; 'dance pop'; 'pop rap'; 'rap'; 'southern hip hop'],71,0.688,0.853,10.0,76.0,1.0,0.0493,0.386,0.0,0.0862,0.743,103.993,268320.0
2010,"OMG (feat, will,i,am)",76,Raymond v Raymond (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.781,0.745,4.0,76.0,0.0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493.0
2010,One - Radio Edit,63,One (Your Name),Swedish House Mafia,['edm'; 'pop dance'; 'progressive electro house'],74,0.802,0.781,0.0,81.0,1.0,0.0368,0.0075,0.825,0.147,0.622,125.026,169920.0
2010,Only Girl (In The World),84,Loud (Japan Version),Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.789,0.706,11.0,62.0,0.0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493.0
2010,Over,73,Thank Me Later,Drake,['canadian hip hop'; 'canadian pop'; 'hip hop'; 'pop rap'; 'rap'],94,0.35,0.845,7.0,74.0,1.0,0.2,0.0107,0.0,0.123,0.45,99.643,233560.0
2010,Replay,74,Replay,Iyaz,['dance pop'; 'pop rap'; 'post-teen pop'],63,0.706,0.751,9.0,80.0,1.0,0.0708,0.173,0.0,0.168,0.195,91.031,182307.0
2010,Right Above It,72,I Am Not A Human Being,Lil Wayne,['hip hop'; 'new orleans rap'; 'pop rap'; 'rap'; 'trap'],84,0.376,0.841,3.0,63.0,0.0,0.356,0.0435,0.0,0.578,0.463,76.052,271947.0
2010,Rude Boy,79,Rated R,Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.563,0.75,11.0,65.0,1.0,0.127,0.113,0.0,0.0788,0.812,173.906,222920.0
2010,"Say Aah (feat, Fabolous)",65,Ready (Deluxe),Trey Songz,['dance pop'; 'r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],67,0.724,0.87,1.0,55.0,0.0,0.113,0.00453,0.0,0.833,0.81,93.01,207547.0
2010,Starry Eyed,56,Bright Lights (Lights Re-pack / Bonus Version),Ellie Goulding,['indietronica'; 'metropopolis'; 'pop'; 'uk pop'],78,0.504,0.814,5.0,72.0,0.0,0.0389,0.135,1.42e-05,0.324,0.596,149.967,176613.0
2010,"STARSTRUKK (feat, Katy Perry)",66,WANT (Deluxe),3OH!3,['dance pop'; 'electropowerpop'; 'pop punk'; 'pop rap'; 'post-teen pop'],60,0.607,0.805,11.0,74.0,0.0,0.0608,0.00175,0.0,0.231,0.232,139.894,202667.0
2010,Stuck Like Glue,67,The Incredible Machine,Sugarland,['contemporary country'; 'country'; 'country dawn'; 'country road'],55,0.702,0.795,1.0,67.0,1.0,0.0568,0.329,0.0,0.0505,0.836,83.961,247587.0
2010,Take It Off,70,Animal (Expanded Edition),Kesha,['dance pop'; 'pop'],74,0.729,0.675,5.0,72.0,0.0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200.0
2010,Talking to the Moon,83,Doo-Wops & Hooligans,Bruno Mars,['dance pop'; 'pop'],86,0.498,0.59,1.0,67.0,0.0,0.032,0.511,0.0,0.107,0.0784,145.867,217867.0
2010,Te Amo,71,Rated R,Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.567,0.707,8.0,73.0,0.0,0.0818,0.541,0.000176,0.1,0.751,171.917,208427.0
2010,Teach Me How to Dougie,70,The Kickback,Cali Swag District,['pop rap'],49,0.846,0.438,11.0,69.0,1.0,0.141,0.2,9.43e-05,0.0939,0.512,85.013,237480.0
2010,Teenage Dream,76,Teenage Dream,Katy Perry,['pop'],82,0.719,0.798,10.0,66.0,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,227741.0
2010,Telephone,75,The Fame Monster (Deluxe Edition),Lady Gaga,['art pop'; 'dance pop'; 'pop'],83,0.824,0.836,3.0,77.0,1.0,0.0404,0.00521,0.000817,0.112,0.716,122.014,220640.0
2010,The Flood,59,Progress,Take That,['boy band'; 'europop'; 'talent show'],61,0.514,0.83,11.0,78.0,0.0,0.044,0.0378,1.43e-06,0.122,0.138,100.631,289360.0
2010,The Time (Dirty Bit),72,The Beginning (Deluxe),Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.816,0.813,6.0,89.0,0.0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640.0
2010,This Ain't a Love Song,49,Ten Add Ten: The Very Best of Scouting For Girls,Scouting For Girls,[],53,0.458,0.905,0.0,61.0,1.0,0.0451,0.000431,0.0,0.378,0.553,176.667,210680.0
2010,TiK ToK,84,Animal (Expanded Edition),Kesha,['dance pop'; 'pop'],74,0.755,0.837,2.0,43.0,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,199693.0
2010,Today Was A Fairytale,53,Today Was A Fairytale,Taylor Swift,['pop'],100,0.491,0.703,7.0,65.0,1.0,0.0319,0.0307,5.72e-06,0.167,0.344,157.988,242480.0
2010,Try Sleeping with a Broken Heart,63,The Element Of Freedom,Alicia Keys,['neo soul'; 'pop'; 'r&b'],75,0.496,0.821,5.0,71.0,1.0,0.112,0.158,0.246,0.13,0.549,110.977,249013.0
2010,Wavin' Flag,61,Troubadour,K'NAAN,['reggae fusion'],59,0.625,0.699,0.0,80.0,1.0,0.0729,0.13,0.0,0.238,0.717,75.974,220520.0
2010,We No Speak Americano (Edit),66,We No Speak Americano,Yolanda Be Cool,['australian dance'; 'australian house'; 'bass house'],51,0.902,0.805,6.0,69.0,1.0,0.0468,0.0748,0.0823,0.0914,0.745,124.985,157438.0
2010,What You Know,76,Tourist History,Two Door Cinema Club,['indie rock'; 'indietronica'; 'irish rock'; 'modern alternative rock'; 'modern rock'; 'northern irish indie'],67,0.563,0.739,6.0,62.0,0.0,0.0416,0.00073,1.45e-05,0.0822,0.775,139.0,191707.0
2010,Whataya Want from Me,64,For Your Entertainment,Adam Lambert,['dance pop'; 'idol'; 'pop'; 'post-teen pop'],59,0.44,0.683,11.0,67.0,0.0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320.0
2010,Whatcha Say,69,Jason Derulo,Jason Derulo,['dance pop'; 'pop'],77,0.615,0.711,11.0,74.0,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,221253.0
2010,What's My Name?,74,Loud (Japan Version),Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.689,0.784,2.0,47.0,1.0,0.074,0.182,0.0,0.0843,0.561,99.954,263173.0
2010,When We Collide,44,Letters (Deluxe Edition),Matt Cardle,['talent show'],29,0.443,0.683,2.0,74.0,1.0,0.0343,0.0198,5.26e-06,0.313,0.447,81.986,226000.0
2010,"Written in the Stars (feat, Eric Turner)",48,Disc-Overy,Tinie Tempah,['dance pop'; 'grime'; 'pop rap'],64,0.619,0.971,7.0,48.0,1.0,0.13,0.0526,0.0,0.196,0.295,122.552,207600.0
2010,Young Forever,68,The Blueprint 3,JAY-Z,['east coast hip hop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'],82,0.637,0.69,9.0,50.0,0.0,0.0693,0.417,0.0,0.211,0.103,140.329,253907.0
2010,Your Love Is My Drug,72,Animal (Expanded Edition),Kesha,['dance pop'; 'pop'],74,0.826,0.612,1.0,59.0,1.0,0.0982,0.00681,0.0,0.0889,0.756,120.057,187133.0
2011,6 Foot 7 Foot,74,Tha Carter IV (Complete Edition),Lil Wayne,['hip hop'; 'new orleans rap'; 'pop rap'; 'rap'; 'trap'],84,0.364,0.752,2.0,73.0,1.0,0.304,0.0007,0.0,0.318,0.606,79.119,248587.0
2011,A Thousand Years,83,A Thousand Years,Christina Perri,['pop'],69,0.421,0.407,10.0,87.0,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0
2011,All Of The Lights,80,My Beautiful Dark Twisted Fantasy,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.531,0.803,1.0,51.0,1.0,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613.0
2011,Beautiful People,55,2010s Hits,Chris Brown,['pop rap'; 'r&b'; 'rap'],84,0.415,0.775,5.0,80.0,0.0,0.161,0.0658,0.00431,0.0843,0.536,127.898,225881.0
2011,Best Thing I Never Had,70,4,BeyoncÃ©,['pop'; 'r&b'],85,0.546,0.649,6.0,60.0,1.0,0.0324,0.143,1.55e-05,0.0894,0.298,99.05,253747.0
2011,Black and Yellow,78,Rolling Papers,Wiz Khalifa,['hip hop'; 'pittsburgh rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],79,0.684,0.834,2.0,65.0,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,217667.0
2011,Blind Faith,63,No More Idols,Chase & Status,['dancefloor dnb'; 'drum and bass'; 'uk dance'],67,0.45,0.846,9.0,67.0,0.0,0.0472,0.00523,0.0,0.228,0.402,140.042,233667.0
2011,Blow,71,Cannibal (Expanded Edition),Kesha,['dance pop'; 'pop'],74,0.753,0.729,11.0,58.0,0.0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,219973.0
2011,Born This Way,71,Born This Way (Special Edition),Lady Gaga,['art pop'; 'dance pop'; 'pop'],83,0.587,0.828,11.0,70.0,1.0,0.161,0.00327,0.0,0.331,0.494,123.907,260253.0
2011,"Bounce (feat, Kelis) - Radio Edit",64,18 Months,Calvin Harris,['dance pop'; 'edm'; 'electro house'; 'house'; 'pop'; 'progressive house'; 'uk dance'],84,0.779,0.963,2.0,32.0,0.0,0.0399,0.0334,0.493,0.664,0.759,127.941,222187.0
2011,Buzzin Remix,49,Mann's World,Mann,[],43,0.687,0.939,10.0,64.0,0.0,0.146,0.0887,0.0,0.283,0.539,104.029,224333.0
2011,"Champion (feat, Chris Brown)",49,"F,A,M,E, (Expanded Edition)",Chip,['grime'; 'instrumental grime'; 'london rap'; 'uk hip hop'],53,0.415,0.934,6.0,46.0,0.0,0.24,0.078,0.0,0.145,0.52,190.151,237293.0
2011,Changed the Way You Kiss Me - Radio Edit,64,Playing In The Shadows,Example,['hip house'; 'uk dance'],56,0.578,0.857,4.0,57.0,0.0,0.041,0.00548,0.00162,0.0948,0.188,126.979,195467.0
2011,Coming Home,70,Last Train To Paris,Diddy - Dirty Money,['pop rap'],50,0.392,0.839,7.0,28.0,1.0,0.193,0.158,0.0,0.3,0.232,168.001,238693.0
2011,Dirt Road Anthem,76,My Kinda Party,Jason Aldean,['contemporary country'; 'country'; 'country road'; 'modern country rock'],73,0.68,0.741,2.0,70.0,1.0,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400.0
2011,Do It Like A Dude,49,Who You Are (Platinum Edition),Jessie J,['dance pop'; 'pop'],69,0.663,0.844,2.0,56.0,1.0,0.0487,0.0506,0.0,0.364,0.378,140.041,195240.0
2011,Donald Trump,75,Best Day Ever (5th Anniversary Remastered Edition),Mac Miller,['hip hop'; 'pittsburgh rap'; 'pop rap'; 'rap'],81,0.716,0.936,1.0,69.0,0.0,0.123,0.0318,0.0,0.367,0.799,81.508,164523.0
2011,Don't Wanna Go Home,64,Future History (Deluxe Edition),Jason Derulo,['dance pop'; 'pop'],77,0.671,0.808,2.0,68.0,0.0,0.0652,0.02,0.0,0.134,0.637,121.956,206080.0
2011,Down On Me,76,All About You,Jeremih,['chicago rap'; 'pop rap'; 'r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],71,0.7,0.598,2.0,89.0,1.0,0.114,0.0369,0.0,0.111,0.594,160.041,228453.0
2011,Down With The Trumpets,60,Stereo Typical,Rizzle Kicks,['uk hip hop'],49,0.753,0.88,4.0,67.0,0.0,0.0806,0.087,0.0,0.24,0.794,115.057,186851.0
2011,"E,T,",69,Teenage Dream: The Complete Confection,Katy Perry,['pop'],82,0.62,0.869,1.0,72.0,1.0,0.175,0.0181,0.0,0.369,0.76,151.684,229573.0
2011,"Earthquake (feat, Tinie Tempah)",62,Electronic Earth (Expanded Edition),Labrinth,['indie poptimism'; 'pop'],77,0.54,0.856,0.0,59.0,0.0,0.1,0.109,0.0,0.276,0.258,153.071,274600.0
2011,Every Teardrop Is a Waterfall,73,Mylo Xyloto,Coldplay,['permanent wave'; 'pop'],86,0.425,0.732,9.0,83.0,1.0,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796.0
2011,F**kin' Perfect,67,"Greatest Hits,,,So Far!!!",P!nk,['dance pop'; 'pop'],79,0.565,0.646,7.0,67.0,1.0,0.0335,0.0412,0.0,0.362,0.481,91.973,213413.0
2011,Firework,73,Teenage Dream,Katy Perry,['pop'],82,0.638,0.832,8.0,70.0,1.0,0.049,0.141,0.0,0.113,0.648,124.071,227893.0
2011,"Give Me Everything (feat, Ne-Yo; Afrojack & Nayer)",85,Planet Pit (Deluxe Version),Pitbull,['dance pop'; 'miami hip hop'; 'pop'],81,0.671,0.939,8.0,50.0,1.0,0.161,0.191,0.0,0.298,0.53,129.024,252307.0
2011,Glad You Came,81,Battleground (Deluxe Edition),The Wanted,['boy band'; 'dance pop'; 'pop'; 'post-teen pop'],63,0.722,0.851,7.0,58.0,0.0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936.0
2011,Good Life,75,Waking Up,OneRepublic,['piano rock'; 'pop'],81,0.634,0.69,6.0,89.0,1.0,0.052,0.0771,0.0,0.132,0.645,94.988,253307.0
2011,Grenade,80,Doo-Wops & Hooligans,Bruno Mars,['dance pop'; 'pop'],86,0.704,0.558,2.0,86.0,0.0,0.0542,0.148,0.0,0.107,0.245,110.444,222091.0
2011,Headlines,81,Take Care (Deluxe),Drake,['canadian hip hop'; 'canadian pop'; 'hip hop'; 'pop rap'; 'rap'],94,0.636,0.566,6.0,85.0,0.0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987.0
2011,"Heart Skips a Beat (feat, Rizzle Kicks)",63,In Case You Didn't Know,Olly Murs,['dance pop'; 'pop'; 'talent show'],63,0.843,0.881,9.0,59.0,1.0,0.0581,0.14,0.0,0.0765,0.876,110.621,202267.0
2011,"Hey Baby (Drop It to the Floor) (feat, T-Pain)",79,Planet Pit (Deluxe Version),Pitbull,['dance pop'; 'miami hip hop'; 'pop'],81,0.595,0.912,10.0,53.0,0.0,0.0884,0.0434,0.0,0.259,0.762,128.024,234453.0
2011,Higher,48,Rokstarr (Special Edition),Taio Cruz,['dance pop'; 'pop'; 'pop rap'],67,0.674,0.916,8.0,70.0,0.0,0.0776,0.00448,7.05e-05,0.128,0.702,128.025,187667.0
2011,Holocene,59,Bon Iver,Bon Iver,['chamber pop'; 'eau claire indie'; 'indie folk'; 'melancholia'; 'modern rock'],74,0.374,0.304,1.0,116.0,1.0,0.0302,0.943,0.298,0.126,0.147,147.969,336613.0
2011,Honey Bee,66,Red River Blue (Deluxe Edition),Blake Shelton,['classic oklahoma country'; 'contemporary country'; 'country'; 'country road'],69,0.481,0.849,4.0,71.0,1.0,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,210720.0
2011,How To Love,69,Tha Carter IV (Complete Edition),Lil Wayne,['hip hop'; 'new orleans rap'; 'pop rap'; 'rap'; 'trap'],84,0.644,0.661,11.0,78.0,1.0,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,240307.0
2011,I Follow Rivers - The Magician Remix,67,Wounded Rhymes (Anniversary Edition),Lykke Li,['electropop'; 'indietronica'; 'neo-synthpop'; 'swedish electropop'; 'swedish indie pop'; 'swedish pop'],66,0.785,0.7,9.0,76.0,0.0,0.0406,0.0179,0.00251,0.0823,0.296,122.031,279636.0
2011,I Need A Doctor,72,I Need A Doctor,"Dr, Dre",['g funk'; 'gangster rap'; 'hip hop'; 'rap'; 'west coast rap'],78,0.594,0.946,3.0,65.0,1.0,0.452,0.0869,0.0,0.306,0.397,155.826,283733.0
2011,I Wanna Go,69,Femme Fatale (Deluxe Version),Britney Spears,['dance pop'; 'pop'],78,0.696,0.546,5.0,81.0,1.0,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267.0
2011,I Won't Let You Go,65,The Awakening,James Morrison,['neo mellow'],60,0.537,0.611,0.0,80.0,1.0,0.0304,0.229,0.0,0.146,0.161,105.955,229303.0
2011,If I Die Young,69,The Band Perry,The Band Perry,['contemporary country'; 'country'; 'country dawn'; 'country road'],54,0.606,0.497,4.0,82.0,1.0,0.0277,0.348,0.0,0.275,0.362,130.739,222773.0
2011,I'm On One,72,We The Best Forever,DJ Khaled,['hip hop'; 'miami hip hop'; 'pop rap'; 'rap'],74,0.413,0.807,11.0,54.0,0.0,0.318,0.0536,0.0,0.631,0.438,149.33,296147.0
2011,It Girl,71,Future History (Deluxe Edition),Jason Derulo,['dance pop'; 'pop'],77,0.668,0.718,1.0,67.0,0.0,0.0605,0.0165,0.0,0.104,0.345,91.993,192200.0
2011,Jar of Hearts,74,"lovestrong,",Christina Perri,['pop'],69,0.349,0.348,3.0,78.0,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,246587.0
2011,Just A Kiss,65,Own The Night,Lady A,['contemporary country'; 'country'; 'country dawn'; 'country pop'; 'country road'],65,0.593,0.639,1.0,76.0,1.0,0.0307,0.446,0.0,0.0998,0.332,142.881,218840.0
2011,Just Canâ€™t Get Enough,79,The Beginning,Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.659,0.628,0.0,93.0,0.0,0.179,0.186,0.0,0.105,0.262,94.05,219427.0
2011,"L,I,F,E,G,O,E,S,O,N,",58,Last Night On Earth,Noah And The Whale,['stomp and holler'],49,0.603,0.745,4.0,76.0,1.0,0.0368,0.207,0.0,0.348,0.606,81.981,228000.0
2011,"Last Friday Night (T,G,I,F,)",76,Teenage Dream: The Complete Confection,Katy Perry,['pop'],82,0.649,0.815,3.0,57.0,0.0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747.0
2011,Lego House,75,+,Ed Sheeran,['pop'; 'singer-songwriter pop'; 'uk pop'],87,0.592,0.637,11.0,92.0,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,185093.0
2011,Lighters,68,Hell: The Sequel (Deluxe),Bad Meets Evil,['detroit hip hop'],57,0.676,0.695,0.0,92.0,1.0,0.245,0.352,0.0,0.119,0.144,90.268,303813.0
2011,Loca People - Radio Edit,40,Loca People,Sak Noel,[],51,0.926,0.808,11.0,49.0,0.0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,215625.0
2011,"Look At Me Now (feat, Lil' Wayne & Busta Rhymes)",74,"F,A,M,E, (Expanded Edition)",Chris Brown,['pop rap'; 'r&b'; 'rap'],84,0.767,0.677,11.0,78.0,0.0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587.0
2011,"Louder (feat, Sian Evans)",33,Louder EP,DJ Fresh,['dancefloor dnb'; 'drum and bass'; 'uk dance'],55,0.394,0.932,6.0,3.0,0.0,0.0475,0.0175,0.0102,0.354,0.475,140.041,206960.0
2011,Love On Top,78,4,BeyoncÃ©,['pop'; 'r&b'],85,0.652,0.749,0.0,71.0,1.0,0.0886,0.0848,0.0,0.604,0.651,94.103,267413.0
2011,Love You Like A Love Song,83,When The Sun Goes Down,Selena Gomez & The Scene,['pop'],67,0.858,0.678,1.0,58.0,0.0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453.0
2011,Marry You,78,Doo-Wops & Hooligans,Bruno Mars,['dance pop'; 'pop'],86,0.621,0.82,10.0,68.0,1.0,0.0367,0.332,0.0,0.104,0.452,144.905,230192.0
2011,Midnight City,74,Hurry Up; We're Dreaming,M83,['french shoegaze'; 'french synthpop'; 'indietronica'; 'metropopolis'; 'neo-synthpop'],69,0.526,0.712,11.0,81.0,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440.0
2011,More - RedOne Jimmy Joker Remix,72,More,USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.551,0.893,7.0,41.0,1.0,0.0543,0.00166,0.0,0.348,0.794,125.083,219987.0
2011,Motivation,66,Here I Am (Deluxe Version),Kelly Rowland,['atl hip hop'; 'dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],66,0.744,0.672,9.0,74.0,0.0,0.0418,0.187,0.000123,0.105,0.266,140.889,230560.0
2011,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",74,Hands All Over,Maroon 5,['pop'],83,0.722,0.758,11.0,65.0,0.0,0.0471,0.0111,0.0,0.308,0.62,128.047,201160.0
2011,"Mr, Saxobeat - Radio Edit",63,Come Into My World,Alexandra Stan,['romanian pop'],59,0.732,0.925,11.0,61.0,0.0,0.051,0.0276,0.000238,0.14,0.782,127.012,195105.0
2011,"No Hands (feat, Roscoe Dash & Wale)",79,Flockaveli,Waka Flocka Flame,['atl hip hop'; 'dirty south rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],64,0.76,0.595,1.0,80.0,1.0,0.0391,0.00544,0.0,0.241,0.361,131.497,263773.0
2011,Paradise,86,Mylo Xyloto,Coldplay,['permanent wave'; 'pop'],86,0.449,0.585,5.0,83.0,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0
2011,Party Rock Anthem,71,Sorry For Party Rocking,LMFAO,['dance pop'; 'pop'; 'pop rap'],65,0.75,0.727,5.0,62.0,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,262173.0
2011,Pretty Girl Rock,66,No Boys Allowed,Keri Hilson,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],65,0.666,0.87,11.0,69.0,0.0,0.246,0.203,0.0,0.0851,0.9,160.014,243920.0
2011,Price Tag,66,Who You Are (Platinum Edition),Jessie J,['dance pop'; 'pop'],69,0.638,0.831,5.0,59.0,1.0,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053.0
2011,Pumped Up Kicks,85,Torches,Foster The People,['indietronica'; 'modern alternative rock'; 'modern rock'; 'rock'],69,0.733,0.71,5.0,76.0,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0
2011,Raise Your Glass,81,Raise Your Glass,P!nk,['dance pop'; 'pop'],79,0.7,0.709,7.0,69.0,1.0,0.0838,0.0048,0.0,0.029,0.624,122.019,202960.0
2011,Rocketeer,69,Free Wired,Far East Movement,['asian american hip hop'; 'dance pop'; 'pop rap'],63,0.664,0.845,4.0,78.0,0.0,0.0461,0.181,0.0,0.267,0.357,96.005,211253.0
2011,Roll Up,64,Rolling Papers,Wiz Khalifa,['hip hop'; 'pittsburgh rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],79,0.523,0.805,3.0,73.0,1.0,0.192,0.0524,0.0,0.0914,0.602,125.358,227773.0
2011,Rolling in the Deep,82,21,Adele,['british soul'; 'pop'; 'pop soul'; 'uk pop'],83,0.73,0.769,8.0,70.0,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,228093.0
2011,S&M,81,Loud (Japan Version),Rihanna,['barbadian pop'; 'pop'; 'urban contemporary'],87,0.769,0.684,1.0,70.0,1.0,0.0411,0.0105,0.000125,0.0887,0.835,127.972,243600.0
2011,Save The World,70,Save The World,Swedish House Mafia,['edm'; 'pop dance'; 'progressive electro house'],74,0.507,0.665,0.0,88.0,1.0,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338.0
2011,Set Fire to the Rain,83,21,Adele,['british soul'; 'pop'; 'pop soul'; 'uk pop'],83,0.603,0.67,2.0,58.0,0.0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974.0
2011,Sexy And I Know It,66,Sorry For Party Rocking (Deluxe Version),LMFAO,['dance pop'; 'pop'; 'pop rap'],65,0.707,0.861,7.0,62.0,1.0,0.316,0.1,0.0,0.191,0.795,130.021,199480.0
