year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
2004,Lose My Breath,63,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.8019680196801968,0.89441452856087,0.09090909090909091,0.7074468085106382,1.0,0.0744354110207769,0.007420445525303963,0.09355231143552312,0.5418135213072733,0.391095082141105,0.6014370664023785
2004,Love Machine,56,What Will The Neighbours Say?,Girls Aloud,['dance pop'; 'europop'; 'girl group'; 'talent show'],49,0.6162361623616237,0.9482631189948263,0.6363636363636364,0.6276595744680851,1.0,0.07154471544715449,0.0012853952777086733,0.06605839416058396,0.7041546512869806,0.371265861387714,0.39962559189516567
2004,Mad World,70,Trading Snakeoil for Wolftickets,Gary Jules,['neo mellow'],49,0.22386223862238622,0.006968641114982584,0.2727272727272727,0.9521276595744681,1.0,0.026738934056007232,0.9979549832508013,0.09975669099756693,0.30471002883691123,0.7566395735822539,0.3123389494549058
2004,Me; Myself and I,65,Dangerously In Love,Beyonc̩,['pop'; 'r&b'],85,0.7232472324723247,0.42878259951430686,0.09090909090909091,0.8031914893617021,1.0,0.10442637759710932,0.23107370230139027,0.14111922141119224,0.5322012175584749,0.15639958100743845,0.9269518775465257
2004,Milkshake - Radio Mix,58,Tasty,Kelis,['dance pop'; 'hip pop'; 'neo soul'; 'urban contemporary'],61,0.896678966789668,0.7582092704043923,0.09090909090909091,0.7127659574468085,1.0,0.03866305329719964,0.008800831831012903,0.16301703163017034,0.8344547687706931,0.3512244925018895,0.27445765884814444
2004,Move Ya Body,70,Nina Sky,Nina Sky,['hip pop'],56,0.8708487084870848,0.6969696969696969,1.0,0.7234042553191489,0.0,0.03739837398373985,0.02064147880887181,0.04452554744525548,0.8964007262629499,0.40465930335857014,0.5463054729655323
2004,"Mr, Brightside",87,Hot Fuss,The Killers,['alternative rock'; 'dance rock'; 'modern rock'; 'permanent wave'; 'rock'],75,0.2337023370233702,0.9070847851335656,0.09090909090909091,0.675531914893617,1.0,0.09430894308943091,0.0012240447752327201,0.09549878345498786,0.21179109259852608,0.5835001789999867,0.4966027970487832
2004,My Band,75,D-12 World,D12,['detroit hip hop'; 'gangster rap'; 'hip hop'],63,0.8474784747847479,0.841621792841305,0.09090909090909091,0.574468085106383,0.0,0.10894308943089431,0.5081734718177775,0.11557177615571779,0.8611556125173555,0.3977446001670667,0.9139577139081598
2004,My Boo,80,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.6150061500615007,0.48051948051948057,0.4545454545454546,0.7819148936170213,1.0,0.17253839205058719,0.26277146191396594,0.031021897810218975,0.6817259425397844,0.17497580185364436,0.49917409976874794
2004,My Happy Ending,70,Under My Skin,Avril Lavigne,['canadian pop'; 'candy pop'; 'pop'],73,0.30996309963099633,0.9334811529933482,0.18181818181818182,0.5,1.0,0.09629629629629632,0.0013774210314226026,0.4233576642335766,0.75008010253124,0.7306514273591537,0.6036394670190508
2004,My Immortal,77,Fallen,Evanescence,['alternative metal'],71,0.03444034440344404,0.22500263963678602,0.8181818181818182,0.8085106382978723,1.0,0.023667570009033426,0.8824115369210901,0.1374695863746959,0.0676065363665492,0.12591654622840398,0.7144202180376611
2004,Naughty Girl,69,Dangerously In Love,Beyonc̩,['pop'; 'r&b'],85,0.5239852398523985,0.43195016365748073,0.5454545454545454,0.7925531914893617,0.0,0.25022583559168926,0.2423212944219816,0.08552311435523116,0.6635693687920539,0.9283734867871493,0.41731637484858486
2004,Nobody's Home,64,Under My Skin,Avril Lavigne,['canadian pop'; 'candy pop'; 'pop'],73,0.2287822878228782,0.9028613662760004,0.4545454545454546,0.5957446808510638,0.0,0.049141824751580854,0.000514423963260865,0.17031630170316303,0.14877710135640285,0.831269308794866,0.43845942076863786
2004,Numb,87,Meteora,Linkin Park,['alternative metal'; 'nu metal'; 'post-grunge'; 'rap metal'; 'rock'],83,0.4108241082410824,0.8564037588427832,0.8181818181818182,0.6223404255319149,1.0,0.02818428184281843,0.004690348165124059,0.7518248175182483,0.2192673288475916,0.331474827298161,0.2907554234115186
2004,On Fire,61,The Hunger For More,Lloyd Banks,['gangster rap'; 'hardcore hip hop'; 'hip hop'; 'pop rap'; 'queens hip hop'; 'rap'],60,0.7343173431734318,0.8162812796959138,0.7272727272727273,0.6329787234042553,1.0,0.3568202348690154,0.09436433261747519,0.2664233576642336,0.41792160632275976,0.2309630199286652,0.3000770840215836
2004,One Call Away,64,Jackpot,Chingy,['crunk'; 'dirty south rap'; 'hip pop'; 'pop rap'; 'r&b'; 'southern hip hop'],56,0.7416974169741698,0.8120578608383486,0.36363636363636365,0.7074468085106382,0.0,0.2899728997289973,0.09385307843017561,0.23844282238442824,0.987183595001602,0.6795369867009641,0.7929743420328157
2004,Only U - No Intro,59,Concrete Rose,Ashanti,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],69,0.5399753997539976,0.6008869179600886,0.5454545454545454,0.6914893617021276,0.0,0.03775971093044264,0.03822862285197831,0.2031630170316302,0.25664851009291895,0.22890783489571598,0.2947197445215284
2004,Overnight Celebrity,69,Kamikaze,Twista,['chicago rap'; 'dirty south rap'; 'gangster rap'; 'trap'],63,0.8191881918819188,0.781438074121001,0.9090909090909092,0.6861702127659575,0.0,0.2827461607949413,0.18608333381902478,0.31630170316301703,0.7895973512763004,0.4917858894973417,0.5537936350622179
2004,Pieces Of Me,58,Autobiography,Ashlee Simpson,['dance pop'; 'post-teen pop'],45,0.4551045510455105,0.7972758948368704,0.18181818181818182,0.6329787234042553,1.0,0.06233062330623307,0.05970129871856183,0.11313868613138689,0.7703727437787035,0.18008724591946335,0.4661380905186654
2004,Read Your Mind,59,Private Room,Avant,['contemporary r&b'; 'r&b'; 'urban contemporary'],53,0.7293972939729397,0.3474817865061768,0.7272727272727273,0.7340425531914894,0.0,0.08780487804878048,0.2975367466503392,0.09294403892944039,0.7020185837872476,0.08677521579442848,0.7197830635392577
2004,Salt Shaker,64,Me & My Brother,Ying Yang Twins,['atl hip hop'; 'crunk'; 'dirty south rap'; 'old school atlanta hip hop'; 'southern hip hop'],61,0.8880688806888068,0.6811318762538274,1.0,0.7074468085106382,1.0,0.1906052393857272,0.05203248590906771,0.08880778588807786,0.30364199508704476,0.2780864238454501,0.6588481444774805
2004,She Wants To Move,57,Fly Or Die,"N,E,R,D",['hip hop'; 'virginia hip hop'],54,0.7429274292742928,0.8437335022700876,0.4545454545454546,0.6595744680851063,1.0,0.10135501355013551,0.004097293307856514,0.28588807785888076,0.8141621275232298,0.36458319521605964,0.4460246668869068
2004,She Will Be Loved,74,Songs About Jane,Maroon 5,['pop'],83,0.6691266912669126,0.6980255516840882,0.0,0.6914893617021276,0.0,0.013730803974706413,0.060928308768080884,0.135036496350365,0.5407454875574068,0.2785637571434255,0.6846878097125868
2004,Sick and Tired,59,Pieces of A Dream,Anastacia,[],58,0.5362853628536285,0.8616830324147398,0.0,0.6436170212765957,1.0,0.026738934056007232,0.009271185683328543,0.31386861313868614,0.4617109900672861,0.26405149895914826,0.4376555445435524
2004,Slow Motion,67,Juve The Great,JUVENILE,['bounce'; 'crunk'; 'dirty south rap'; 'new orleans rap'; 'southern hip hop'],58,0.6777367773677737,0.7201985006863055,0.0,0.6595744680851063,0.0,0.5465221318879856,0.5603213989223375,0.058029197080291965,0.9102851650112144,0.7481735371723307,0.6355026979407554
2004,Somewhere Only We Know,78,Hopes And Fears,Keane,['neo mellow'; 'piano rock'; 'pop rock'],71,0.3579335793357934,0.6367859782493929,0.8181818181818182,0.6276595744680851,1.0,0.006142728093947607,0.08117397458514533,0.07773722627737226,0.35277154758090357,0.7424720561131811,0.569210439378923
2004,Southside,64,Southside,Lloyd,['r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],63,0.6469864698646987,0.3717664449371767,0.8181818181818182,0.8138297872340425,0.0,0.10713640469738031,0.3854724668658717,0.07335766423357665,0.4382142475702232,0.09936488152852735,0.7987005836361634
2004,"Sunshine (feat, Anthony Hamilton)",57,Kamikaze,Twista,['chicago rap'; 'dirty south rap'; 'gangster rap'; 'trap'],63,0.9397293972939731,0.8828001267025657,1.0,0.6808510638297872,1.0,0.4905149051490515,0.2668614954123628,0.39781021897810215,0.8344547687706931,0.2552672403505748,0.5133410417354918
2004,"Sunshine (feat, Lea)",66,U Gotta Feel Me,Lil' Flip,['crunk'; 'dirty south rap'],52,0.8019680196801968,0.3538169147925246,0.0,0.8244680851063829,1.0,0.13026196928635955,0.0253450173320282,0.13381995133819954,0.8056178575242978,0.22502287222052797,0.50871600044048
2004,Swing Life Away,61,Siren Song Of The Counter-Culture,Rise Against,['alternative metal'; 'chicago hardcore'; 'chicago punk'; 'hardcore punk'; 'modern rock'; 'pop punk'; 'post-grunge'; 'punk'],69,0.38745387453874536,0.3949952486537852,0.5454545454545454,0.7446808510638298,1.0,0.037037037037037035,0.5562313654239406,0.08430656934306571,0.8024137562746984,0.8276893090600513,0.37048232573505113
2004,Take Me Out,82,Franz Ferdinand,Franz Ferdinand,['alternative rock'; 'dance rock'; 'indie rock'; 'modern rock'; 'rock'; 'scottish rock'],65,0.1414514145141452,0.6452328159645233,0.36363636363636365,0.7978723404255319,0.0,0.027461607949412825,0.00040501556717874906,0.1399026763990268,0.5225889138096764,0.2952969410891155,0.5739841427155599
2004,"Take Me To The Clouds Above - LMC Vs, U2 / Radio Edit",63,"Take Me To The Clouds Above (LMC Vs, U2 / Remixes)",LMC,['bouncy house'; 'uk dance'],44,0.6223862238622387,0.9007496568472179,0.5454545454545454,0.6861702127659575,1.0,0.028003613369467037,0.0023590290710378487,0.145985401459854,0.6721136387909858,0.45505111444065816,0.21345116176632528
2004,Take Your Mama,58,Scissor Sisters,Scissor Sisters,['dance pop'; 'dance rock'],58,0.7318573185731858,0.9556541019955653,0.7272727272727273,0.648936170212766,1.0,0.15085817524841916,0.2136910599332036,0.05036496350364963,0.9562106162554738,0.6226879168379321,0.7660334764893735
2004,The Closest Thing to Crazy,58,Call Off The Search,Katie Melua,['uk pop'],56,0.4920049200492006,0.17643332277478618,0.36363636363636365,0.8936170212765957,1.0,0.015718157181571817,0.8752539782988956,0.09355231143552312,0.07294670511588167,0.44956841114308077,0.6589968065191059
2004,The Reason,84,The Reason (15th Anniversary Deluxe),Hoobastank,['alternative metal'; 'funk metal'; 'nu metal'; 'pop rock'; 'post-grunge'],65,0.38130381303813043,0.6536796536796537,0.36363636363636365,0.648936170212766,1.0,0.011743450767841022,0.013177167674297543,0.16788321167883213,0.032468225995941465,0.15203728503427516,0.5507102741988767
2004,"The Way You Move (feat, Sleepy Brown)",72,Speakerboxxx/The Love Below,Outkast,['atl hip hop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'rap'; 'southern hip hop'],73,0.8720787207872078,0.5755464048146974,0.4545454545454546,0.6648936170212766,0.0,0.04317976513098465,0.12882286484146876,0.05206812652068126,0.6379365587952579,0.43742293056126447,0.5573174760488933
2004,This Love,82,Songs About Jane: 10th Anniversary Edition,Maroon 5,['pop'],83,0.6765067650676506,0.8553479041283919,0.4545454545454546,0.648936170212766,0.0,0.027642276422764234,0.05366849930842645,0.08759124087591241,0.8237744312720282,0.23224916798154316,0.4042506331901774
2004,Through The Wire,77,The College Dropout,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.5030750307503075,0.7254777742582621,0.6363636363636364,0.7127659574468085,1.0,0.4056007226738934,0.00883150708225088,0.16666666666666669,0.6646374025419204,0.15294554422625595,0.4869893183570091
2004,Tipsy - Club Mix,60,Tipsy,J-Kwon,['dirty south rap'; 'southern hip hop'],50,0.9384993849938501,0.7275894836870447,0.8181818181818182,0.7021276595744681,0.0,0.5284552845528456,0.0667566065032964,0.027980535279805346,0.6582292000427213,0.2189169837839272,0.6294846382556987
2004,Toxic,84,In The Zone,Britney Spears,['dance pop'; 'pop'],78,0.7527675276752768,0.8300073909830007,0.4545454545454546,0.6117021276595744,0.0,0.16531165311653118,0.02544726816948812,0.2688564476885645,0.9465983125066753,0.5503984407112266,0.3635062217817422
2004,Turn Me On,72,Kevin Lyttle (US Domestic Release),Kevin Lyttle,['soca'; 'vincy soca'],58,0.6334563345633457,0.6652940555379581,0.8181818181818182,0.7393617021276595,1.0,0.024570912375790427,0.04139839881323588,0.017153284671532848,0.8942646587632169,0.30668664394913747,0.326654553463275
2004,Vertigo,68,How To Dismantle An Atomic Bomb,U2,['irish rock'; 'permanent wave'; 'rock'],75,0.3124231242312423,0.8099461514095659,0.8181818181818182,0.6117021276595744,1.0,0.07009936766034328,0.00012791579766236176,0.15328467153284672,0.6347324575456584,0.5307946273485462,0.3344345336416694
2004,Wanna Get To Know You,65,Beg For Mercy,G-Unit,['gangster rap'; 'hardcore hip hop'; 'hip hop'; 'nyc rap'; 'pop rap'; 'queens hip hop'; 'rap'; 'southern hip hop'],60,0.43173431734317347,0.8173371344103051,0.9090909090909092,0.5957446808510638,0.0,0.19783197831978322,0.10837269734948445,0.05656934306569344,0.9092171312613478,0.11198106577918032,0.7281521858826121
2004,What You Waiting For?,65,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.6322263222632227,0.9461514095660437,0.4545454545454546,0.5106382978723404,1.0,0.07280939476061428,0.05203248590906771,0.4416058394160584,0.7404677987824415,0.5039048515626036,0.4869893183570091
2004,White Flag,53,Life For Rent,Dido,['dance pop'; 'europop'; 'lilith'; 'neo mellow'; 'pop rock'],69,0.4305043050430505,0.4995248653785239,0.4545454545454546,0.7393617021276595,1.0,0.031797651309846436,0.334347048135911,0.072992700729927,0.27373705009078286,0.7288083904586379,0.5905737253606431
2004,With You,56,In This Skin (Deluxe Edition),Jessica Simpson,['dance pop'; 'post-teen pop'],46,0.4809348093480935,0.7434273044029142,0.0,0.648936170212766,1.0,0.15447154471544716,0.09436433261747519,0.23600973236009734,0.605895546299263,0.22851005714740313,0.3251128730316044
2004,"Yeah! (feat, Lil Jon & Ludacris)",84,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.9003690036900369,0.7803822194066097,0.18181818181818182,0.6542553191489362,1.0,0.16169828364950317,0.018698712897133304,0.02165450121654501,0.5823988038022001,0.2983266816054311,0.647467239290827
2005,All About You,60,Wonderland,McFly,['boy band'; 'talent show'],54,0.4674046740467406,0.5354239256678281,0.09090909090909091,0.6808510638297872,1.0,0.005962059620596212,0.20142095943801303,0.09476885644768857,0.27480508384064933,0.46327185457245523,0.29780310538486954
2005,As Good As I Once Was,73,Honkytonk University,Toby Keith,['classic oklahoma country'; 'contemporary country'; 'country'; 'country road'],67,0.6371463714637148,0.8637947418435223,0.4545454545454546,0.6382978723404256,1.0,0.030352303523035237,0.27197403728535885,0.10705596107055962,0.6496849300437894,0.39151937840597206,0.5234005065521419
2005,Ass Like That,57,Encore,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.5953259532595326,0.7856614929785661,0.18181818181818182,0.7127659574468085,1.0,0.6205962059620597,0.4181927348530466,0.10462287104622872,0.6817259425397844,0.15297206274281017,0.7306464045809933
2005,Axel F,72,Crazy Frog presents Crazy Hits,Crazy Frog,[],56,0.8585485854858548,0.9028613662760004,0.18181818181818182,0.574468085106383,1.0,0.032881662149954846,0.2852666461551487,0.05328467153284671,0.7992096550250989,0.5172834431641894,0.19876665565466356
2005,Baby; I'm Back,58,Super Saucy,Baby Bash,['chicano rap'; 'latin hip hop'; 'pop rap'; 'southern hip hop'; 'texas latin rap'; 'urban contemporary'],59,0.908979089790898,0.35909618836448104,0.8181818181818182,0.6382978723404256,0.0,0.14905149051490515,0.05366849930842645,0.09854014598540145,0.7725088112784364,0.2651520173961469,0.4757570752119811
2005,Bad Day,77,Daniel Powter,Daniel Powter,['canadian pop'; 'neo mellow'; 'pop rock'],57,0.5375153751537516,0.7740470911202619,0.2727272727272727,0.6170212765957447,1.0,0.015176151761517619,0.458070561462416,0.15815085158150852,0.515112677560611,0.5305493310704199,0.5553353154938883
2005,Bananza (Belly Dancer),58,Trouble,Akon,['dance pop'],79,0.8769987699877,0.6737408932530883,0.9090909090909092,0.7074468085106382,0.0,0.19421860885275521,0.037001612802459255,0.8613138686131387,0.6731816725408524,0.297173126135324,0.5820559409756634
2005,Beautiful Soul,73,Beautiful Soul,Jesse McCartney,['dance pop'; 'pop'; 'post-teen pop'],56,0.6125461254612546,0.6484003801076972,0.8181818181818182,0.6329787234042553,1.0,0.04462511291779585,0.07759519527404807,0.007055961070559613,0.9562106162554738,0.1985971704742836,0.4484473075652462
2005,Because of You,71,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.5178351783517835,0.5618202935276105,0.4545454545454546,0.6808510638297872,0.0,0.01607949412827462,0.2597039367901683,0.12408759124087593,0.10498771761187653,0.53050292366645,0.4774419116837352
2005,Behind These Hazel Eyes,63,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.4747847478474786,0.883855981416957,0.8181818181818182,0.6542553191489362,1.0,0.028364950316169826,0.001673948460056375,0.21411192214111924,0.4136494713232938,0.19908113340139755,0.3644587600484528
2005,Best of You,79,In Your Honor,Foo Fighters,['alternative metal'; 'alternative rock'; 'modern rock'; 'permanent wave'; 'post-grunge'; 'rock'],76,0.2509225092250923,0.9377045718509133,0.09090909090909091,0.6702127659574468,0.0,0.08509485094850949,0.0007731185820344665,0.2031630170316302,0.35383958133077004,0.4652607433140191,0.676395771390816
2005,Better Together,73,In Between Dreams,Jack Johnson,['neo mellow'],74,0.8683886838868389,0.31158272621687255,0.4545454545454546,0.8138297872340425,1.0,0.05618789521228547,0.3149193890185259,0.10827250608272507,0.6635693687920539,0.3317466420928413,0.41239951547186426
2005,Beverly Hills,73,Make Believe,Weezer,['alternative rock'; 'modern power pop'; 'modern rock'; 'permanent wave'; 'rock'],71,0.6531365313653136,0.8141695702671312,0.4545454545454546,0.6010638297872339,1.0,0.0905149051490515,0.0952845901546145,0.3734793187347932,0.7511481362811064,0.18486720852835492,0.34860147560841326
2005,Boulevard of Broken Dreams,80,Greatest Hits: God's Favorite Band,Green Day,['modern rock'; 'permanent wave'; 'punk'; 'rock'],78,0.4108241082410824,0.6652940555379581,0.7272727272727273,0.6223404255319149,1.0,0.012466124661246615,0.005631055869755337,0.04610705596107056,0.4659831250667521,0.7096421326191015,0.7133190177293249
2005,Breakaway,65,Breakaway,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.3493234932349324,0.6853552951113926,0.8181818181818182,0.6276595744680851,0.0,0.012646793134598017,0.030457559205024277,0.08771289537712895,0.38054042507743246,0.6625585064771476,0.5738354806739345
2005,Cater 2 U,62,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.5448954489544896,0.5618202935276105,1.0,0.7446808510638298,0.0,0.31526648599819335,0.29242420477734316,0.2603406326034063,0.4553027875680872,0.43611689362097095,0.6200858936240503
2005,Caught Up,66,Confessions (Expanded Edition),USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.8056580565805658,0.7962200401224792,0.5454545454545454,0.648936170212766,1.0,0.07190605239385728,0.027594535756146475,0.1192214111922141,0.8195022962725623,0.3319256420795821,0.5057813016187644
2005,Collide,66,Stop All The World Now,Howie Day,['acoustic pop'; 'neo mellow'; 'pop rock'],51,0.5830258302583027,0.6051103368176539,1.0,0.7712765957446808,1.0,0.009394760614272815,0.2269836688029934,0.1192214111922141,0.32500267008437467,0.22482398334637166,0.6405682193591014
2005,Cool,59,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.6728167281672817,0.7064723893992186,0.18181818181818182,0.5851063829787233,1.0,0.010117434507678415,0.03291157930406239,0.40632603406326034,0.8152301612730963,0.34474071520439153,0.3113809051866534
2005,Dakota,71,"Language,Sex,Violence,Other?",Stereophonics,['britpop'; 'modern rock'; 'welsh rock'],61,0.42312423124231247,0.9271460247070004,0.36363636363636365,0.5851063829787233,1.0,0.0813008130081301,0.13189038996526642,0.08771289537712895,0.2854854213393143,0.5766119943250375,0.9065466358330581
2005,DARE,76,Demon Days,Gorillaz,['alternative hip hop'; 'modern rock'; 'rock'],77,0.7355473554735548,0.8859676908457397,1.0,0.7021276595744681,0.0,0.026558265582655824,0.023402251420289694,0.33698296836982966,0.9914557300010679,0.3994020074517032,0.617883493007378
2005,Diamonds From Sierra Leone - Remix,63,Late Registration,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.6273062730627307,0.8046668778376095,0.6363636363636364,0.6010638297872339,1.0,0.4471544715447155,0.26379397028856516,0.17396593673965938,0.364519918829435,0.2454553892255268,0.554013875123885
2005,Dirty Little Secret,67,Move Along,The All-American Rejects,['alternative metal'; 'modern rock'; 'neo mellow'; 'neon pop punk'; 'pop punk'; 'pop rock'; 'post-grunge'],64,0.37761377613776137,0.9535423925667827,0.9090909090909092,0.6276595744680851,1.0,0.03739837398373985,0.0003375300144552009,0.6411192214111923,0.4531667200683542,0.5557883292008646,0.3351668318467129
2005,Disco Inferno,76,The Massacre,50 Cent,['east coast hip hop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'queens hip hop'; 'rap'],81,0.9384993849938501,0.6410093971069581,0.2727272727272727,0.6542553191489362,1.0,0.3766937669376694,0.21062353480940596,0.31386861313868614,0.7180390900352451,0.24528964849706314,0.4484473075652462
2005,Don't Cha,70,PCD,The Pussycat Dolls,['dance pop'; 'girl group'; 'pop'],67,0.879458794587946,0.6177805933903495,0.09090909090909091,0.5851063829787233,0.0,0.14182475158084917,0.0052629528548996185,0.09111922141119222,0.5674463313040692,0.3975722298094645,0.7669860147560841
2005,Don't Forget About Us - Radio Edit,60,The Emancipation Of Mimi (Ultra Platinum Edition),Mariah Carey,['dance pop'; 'pop'; 'urban contemporary'],76,0.6605166051660516,0.5185302502375674,0.9090909090909092,0.7393617021276595,0.0,0.028545618789521235,0.04671544236115179,0.09610705596107058,0.42005767382249276,0.5543430700486615,0.5565851778438498
2005,Don't Love You No More (I'm Sorry),60,"The Story Goes,,,",Craig David,['british soul'],62,0.5830258302583027,0.5343680709534369,0.6363636363636364,0.7446808510638298,1.0,0.0036133694670280117,0.47238567870680503,0.049878345498783457,0.5706504325536687,0.26580835068086295,0.6123059134456557
2005,Don't Phunk With My Heart,57,Monkey Business,Black Eyed Peas,['dance pop'; 'pop'; 'pop rap'],78,0.6482164821648216,0.9260901699926091,0.4545454545454546,0.5319148936170213,0.0,0.06919602529358627,0.009526812776978345,0.6411192214111923,0.610167681298729,0.4699081133401398,0.5891036229490145
2005,Drop It Like It's Hot,78,R&G (Rhythm & Gangsta): The Masterpiece,Snoop Dogg,['g funk'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'west coast rap'],80,0.892988929889299,0.612501319818393,0.09090909090909091,0.6063829787234043,1.0,0.3550135501355014,0.19426340081581853,0.09732360097323603,0.6667734700416533,0.2118829472679299,0.7338784274859598
2005,"Feel Good Inc,",85,Demon Days,Gorillaz,['alternative hip hop'; 'modern rock'; 'rock'],77,0.8068880688806888,0.6895787139689579,0.5454545454545454,0.7340425531914894,1.0,0.2791327913279133,0.008534979653617106,0.7201946472019465,0.7842571825269679,0.5206910725414021,0.4947692985354035
2005,Fix You,85,X&Y,Coldplay,['permanent wave'; 'pop'],86,0.05781057810578108,0.38549255622426354,0.2727272727272727,0.7978723404255319,1.0,0.020415537488708217,0.16767818307623894,0.11192214111922141,0.09217131261347858,0.5181651838396161,0.8961182689131153
2005,Get Back,62,The Red Light District,Ludacris,['atl hip hop'; 'dance pop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],74,0.4833948339483396,0.6198923028191321,0.09090909090909091,0.675531914893617,1.0,0.4345076784101175,0.06072380709316104,0.11800486618004866,0.15625333760546833,0.7398003155703471,0.7596465147010241
2005,Get Right,59,Rebirth,Jennifer Lopez,['dance pop'; 'pop'; 'urban contemporary'],73,0.7121771217712177,0.746594868546088,0.0,0.6702127659574468,0.0,0.1761517615176152,0.022277492208230557,0.7384428223844283,0.3463633450817046,0.2457272040202072,0.510698160995485
2005,Ghetto Gospel,70,Loyal To The Game,2Pac,['g funk'; 'gangster rap'; 'hip hop'; 'rap'; 'west coast rap'],78,0.7773677736777369,0.5934959349593496,0.4545454545454546,0.6808510638297872,0.0,0.04372177055103885,0.09855661695333198,0.07031630170316303,0.6678415037915199,0.13623887879712016,0.5796333002973242
2005,Girl,61,Destiny Fulfilled,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.4981549815498154,0.7339246119733924,0.5454545454545454,0.7074468085106382,0.0,0.14905149051490515,0.31696440576772433,0.023114355231143552,0.5535618925558048,0.19237194871318897,0.503066842858716
2005,Gold Digger,82,Late Registration,Kanye West,['chicago rap'; 'hip hop'; 'rap'],89,0.5744157441574416,0.6800760215394361,0.09090909090909091,0.6914893617021276,0.0,0.5880758807588076,0.019925722946652364,0.04184914841849149,0.62512015379686,0.21887720600909588,0.4121076973901552
2005,Grind With Me,67,Bluestars,Pretty Ricky,['dirty south rap'; 'hip pop'; 'miami hip hop'; 'r&b'; 'southern hip hop'; 'trap'; 'urban contemporary'],54,0.6617466174661747,0.5132509766656108,0.09090909090909091,0.7074468085106382,1.0,0.04065040650406504,0.00019540135038590995,0.10218978102189782,0.1615935063548008,0.5071599994696298,0.5778713798039863
2005,Hate It Or Love It,83,The Documentary,The Game,['gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],70,0.7872078720787209,0.7740470911202619,0.8181818181818182,0.6542553191489362,1.0,0.33333333333333337,0.1431379820858578,0.12408759124087593,0.42432980882195875,0.26504594332993014,0.40535183349851334
2005,Hollaback Girl,73,Love Angel Music Baby (Deluxe Version),Gwen Stefani,['dance pop'; 'pop'],71,0.9397293972939731,0.9123640587055222,0.9090909090909092,0.4787234042553191,0.0,0.12719060523938575,0.3578647407516929,0.002919708029197079,0.9252376375093453,0.33140190137763703,0.3693040414051316
2005,Home,63,It's Time,Michael Bubl̩,['adult standards'; 'canadian pop'; 'jazz pop'; 'lounge'],71,0.5485854858548586,0.33586738464787247,0.6363636363636364,0.8085106382978723,1.0,0.01463414634146342,0.862983877803705,0.11070559610705596,0.3324789063334401,0.4482424853153715,0.5127574055720736
2005,How We Do,78,The Documentary,The Game,['gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],70,0.861008610086101,0.6293949952486538,0.36363636363636365,0.7553191489361701,0.0,0.4128274616079495,0.04651094068623195,0.01484184914841849,0.640072626294991,0.25187949986077784,0.5657581764122894
2005,I Bet You Look Good On The Dancefloor,77,Whatever People Say I Am; That's What I'm Not,Arctic Monkeys,['garage rock'; 'modern rock'; 'permanent wave'; 'rock'; 'sheffield indie'],84,0.4587945879458796,0.9461514095660437,0.5454545454545454,0.6276595744680851,0.0,0.023667570009033426,0.002287453484815903,0.4318734793187348,0.7906653850261669,0.2861613121361992,0.2251954630547297
